game,player,hand,value,average face value,nil chance,misdeal,nil
66,west,AS KS JH TH 9H 8H 7H KC 6C 5C KD QD 4D,12,0.04,9.62,False,False
67,north,AS 9S 6S 4S 3S 9H 8H 5H 3H AC TC QD TD,7,0.42,8.23,False,True
67,east,QS TS 5S KH QH JH 6H 8C 6C 2C AD 7D 3D,8,0.7,8.38,False,True
67,south,BS LS DS KS 7S KC JC 9C 4C 9D 8D 6D 5D,15,0.0,10.23,False,False
67,west,JS 8S AH TH 7H 4H QC 7C 5C 3C KD JD 4D,5,0.8,8.38,False,True
68,north,DS 9S 5S JH TH 8H 3H 9C 5C 4C AD QD 6D,5,0.8,8.54,False,True
68,east,LS QS 8S 3S AH KH 6H 5H AC 8C KD TD 8D,18,0.1,10.0,False,False
68,south,BS AS JS 7S 4S QH 9H 4H KC QC 7C 6C JD,12,0.0,9.77,False,False
68,west,KS TS 6S 7H JC TC 3C 2C 9D 7D 5D 4D 3D,2,0.78,6.92,False,True
69,north,AS 6S 5S AH JH 9H 5H 4H 3H TC 5C JD 9D,3,0.56,8.15,False,True
69,east,BS LS JS 9S KC QC JC 2C AD KD QD TD 5D,13,0.0,11.15,False,False
69,south,KS QS TS 4S 3S TH 9C 7C 4C 8D 7D 4D 3D,4,0.04,7.23,False,False
69,west,DS 8S 7S KH QH 8H 7H 6H AC 8C 6C 3C 6D,2,0.64,8.69,False,True
70,north,BS QS 8S KH JH 8H 3H TC 8C QD 6D 5D 4D,10,0.0,9.0,False,False
70,east,LS 4S 3S QH 9H 5H QC 9C TD 9D 8D 7D 3D,6,0.26,8.23,False,False
70,south,AS KS TS 7S 5S TH 7H KC JC 6C 4C 3C AD,9,0.0,9.0,False,False
70,west,DS JS 9S 6S AH 6H 4H AC 7C 5C 2C KD JD,9,0.48,9.0,False,True
71,north,8S 4S 3S KH TH 8H AC QC 6C 2C 8D 5D 3D,5,0.96,7.38,False,True
71,east,DS QS TS 6S 5S QH 7H 6H 4H KC 5C 4C JD,5,0.53,8.46,False,True
71,south,BS LS AS 7S JH 3H JC TC 8C 7C AD KD 7D,21,0.0,10.62,False,False
71,west,KS JS 9S AH 9H 5H 9C 3C QD TD 9D 6D 4D,6,0.29,8.77,False,False
72,north,BS DS QS 4S AH JH 7H 5H KC TC 5C 3C 4D,12,0.0,9.23,False,False
72,east,AS 9S 5S 9H 6H JC 9C 8C 6C AD KD TD 6D,7,0.45,9.23,False,True
72,south,LS KS 6S TH 8H 3H AC QC 7C JD 9D 7D 3D,12,0.17,9.15,False,False
72,west,JS TS 8S 7S 3S KH QH 4H 4C 2C QD 8D 5D,5,0.6,7.62,False,True
73,north,DS AS 7S 4S AH JH 9H 5H JC 2C QD 9D 4D,6,0.34,9.0,False,True
73,east,LS TS 9S 7H 6H 4H TC 9C 7C 3C JD 8D 5D,5,0.26,8.08,False,True
73,south,BS KS 6S 5S 3S QH 8H 3H KC 4C AD 7D 6D,16,0.0,8.54,False,False
73,west,QS JS 8S KH TH AC QC 8C 6C 5C KD TD 3D,8,0.31,9.62,False,False
74,north,LS 9S 5S JH 9H 8H 7H KC 6C AD KD JD 6D,12,0.16,9.85,False,False
74,east,8S 7S 3S QH TH 5H AC JC TC 8C 7C 2C 9D,1,0.8,8.15,False,True
74,south,DS AS QS TS AH KH 4H 9C 5C QD 7D 4D 3D,12,0.12,9.38,False,False
74,west,BS KS JS 6S 4S 6H 3H QC 4C 3C TD 8D 5D,9,0.0,7.85,False,False
75,north,JS 8S 7S 5S QH QC JC 3C JD TD 9D 4D 3D,1,0.6,8.15,False,True
75,east,DS 6S AH TH 9H 8H 3H AD KD 8D 7D 6D 5D,0,0.64,9.08,False,True
75,south,BS LS KS TS 4S 3S KH 7H AC 8C 7C 5C QD,18,0.0,9.92,False,False
75,west,AS QS 9S JH 6H 5H 4H KC TC 9C 6C 4C 2C,12,0.2,8.08,False,False
76,north,BS DS 9S 5S 4S TH 6H 5H JC 9C 4C 3C 4D,6,0.0,7.85,False,False
76,east,AS KS TS 8S QH 7H 4H QC 8C 2C JD 9D 3D,7,0.03,8.69,False,False
76,south,LS QS JS AH KH JH 8H 5C AD QD 7D 6D 5D,11,0.08,10.31,False,False
76,west,7S 6S 3S 9H 3H AC KC TC 7C 6C KD TD 8D,3,0.8,8.38,False,True
77,north,BS DS KS JS 6S 3S KH TH 3H AC 3C 5D 3D,15,0.0,8.92,False,False
77,east,9S 5S AH QH 9H 8H 6H 5H QC 4C QD 9D 6D,1,0.8,8.54,False,True
77,south,LS TS 8S JH 7H KC 9C 7C 5C 2C JD TD 8D,5,0.21,9.0,False,False
77,west,AS QS 7S 4S 4H JC TC 8C 6C AD KD 7D 4D,9,0.12,8.77,False,False
78,north,LS DS JS JH 9H 4H 9C 8C 5C 4C AD JD 3D,9,0.21,9.23,False,False
78,east,AS TS 8S 6S 5S 3S 8H 5H KC JC KD 6D 5D,9,0.14,8.23,False,False
78,south,BS KS QS 9S 4S AH 7H 6H 3H 6C TD 9D 4D,12,0.0,8.77,False,False
78,west,7S KH QH TH AC QC TC 7C 3C 2C QD 8D 7D,5,0.8,9.0,False,True
79,north,KS JS 9S 6S 5S 3H 8C 6C 3C JD TD 9D 8D,2,0.27,7.85,False,True
79,east,8S 7S QH JH TH 7H 4H KC JC TC 9C 6D 3D,2,0.8,8.54,False,True
79,south,BS DS AS QS 4S KH 6H QC 7C 2C AD 7D 5D,19,0.0,9.85,False,False
79,west,LS TS 3S AH 9H 8H 5H AC 5C 4C KD QD 4D,15,0.21,9.0,False,False
80,north,KS 8S 3S 8H QC JC TC 9C 7C AD 9D 7D 3D,4,0.52,8.77,False,True
80,east,BS LS AS JS 6S AH QH JH TH 5H 5C 3C 2C,14,0.0,9.69,False,False
80,south,DS 9S 7S 5S KH 9H 7H 6H 3H KC 8C TD 5D,3,0.6,8.46,False,True
80,west,QS TS 4S 4H AC 6C 4C KD QD JD 8D 6D 4D,6,0.7,8.31,False,True
81,north,KS TS 8S 6S 8H 7H JC TC 5C 4C 2C 5D 3D,2,0.58,7.08,False,True
81,east,LS DS 7S KH JH 9H 6H 5H 3H JD 9D 8D 6D,5,0.21,9.15,False,False
81,south,BS QS 9S 4H QC 9C 8C 7C 6C 3C KD QD TD,12,0.0,9.38,False,False
81,west,AS JS 5S 4S 3S AH QH TH AC KC AD 7D 4D,19,0.34,9.62,False,False
82,north,DS QS TS 4S 3S AH 7H 9C 7C 6C 4C JD 3D,6,0.53,8.08,False,True
82,east,KS 9S 8S 7S KH QH TH QC TC 5C KD QD 5D,11,0.29,9.92,False,False
82,south,JS 6S 5S JH 9H 6H AC 8C AD TD 9D 8D 6D,4,0.64,9.0,False,True
82,west,BS LS AS 8H 5H 4H 3H KC JC 3C 2C 7D 4D,16,0.0,8.23,False,False
83,north,DS AS 9S QH 9H 3H 7C 4C AD KD 7D 6D 5D,4,0.45,9.08,False,True
83,east,KS 7S 5S 4S AH 8H 7H 4H KC JC 2C JD 4D,7,0.49,7.92,False,True
83,south,QS JS TS 8S 3S JH TH 6H 5H AC 6C 3C QD,6,0.06,8.54,False,False
83,west,BS LS 6S KH QC TC 9C 8C 5C TD 9D 8D 3D,11,0.0,9.69,False,False
84,north,KS QS 6S 5S QH 6H 9C 7C 5C KD JD 8D 4D,6,0.18,8.54,False,False
84,east,LS DS 3S TH 9H 7H 3H KC QC JC QD 9D 6D,10,0.21,9.69,False,False
84,south,BS AS JS TS 9S 8S 5H 4H 6C 4C 2C 5D 3D,9,0.0,7.54,False,False
84,west,7S 4S AH KH JH 8H AC TC 8C 3C AD TD 7D,10,0.64,9.46,False,True
85,north,LS KS 7S 3S KH 3H KC 9C 8C 5C 3C 2C JD,10,0.16,8.15,False,False
85,east,BS TS 6S 4S AC QC 7C 6C QD TD 8D 4D 3D,8,0.0,8.69,False,False
85,south,AS 9S AH QH TH 7H 5H 4H JC AD KD 9D 5D,7,0.34,9.77,False,False
85,west,DS QS JS 8S 5S JH 9H 8H 6H TC 4C 7D 6D,2,0.29,8.62,False,True
86,north,BS KS 6S 4S JH 7H 3H AC TC 9C AD KD QD,20,0.0,10.23,False,False
86,east,LS AS 5S KH 8H 6H 4H QC 3C 8D 7D 6D 4D,10,0.18,8.15,False,False
86,south,DS TS 8S QH TH 9H 5H KC 6C 4C JD TD 5D,3,0.64,9.08,False,True
86,west,QS JS 9S 7S 3S AH JC 8C 7C 5C 2C 9D 3D,6,0.0,7.77,False,False
87,north,KS TS 6S 5S QH JH 6H AC JC 6C 4C KD 5D,8,0.39,8.92,False,False
87,east,DS 7S 4S 3S AH 5H TC 8C 5C 2C AD JD 9D,8,0.6,8.23,False,True
87,south,LS AS 8S TH 9H 7H KC QC 9C 3C QD 8D 4D,11,0.15,9.62,False,False
87,west,BS QS JS 9S KH 8H 4H 3H 7C TD 7D 6D 3D,10,0.0,8.46,False,False
88,north,8S 4S AH QH 3H KC TC 7C 5C 4C KD TD 4D,8,0.8,8.23,False,True
88,east,BS AS JS 7S 5S KH TH 4H AC QC JD 8D 6D,16,0.0,10.15,False,False
88,south,LS DS KS QS 3S 8H 6H 5H 6C AD QD 5D 3D,11,0.05,9.08,False,False
88,west,TS 9S 6S JH 9H 7H JC 9C 8C 3C 2C 9D 7D,0,0.8,7.77,False,True
89,north,DS 6S 3S QH TH 7H JC 6C 5C TD 6D 5D 3D,1,0.8,7.62,False,True
89,east,LS JS 9S 4S 9H 8H 8C 7C 2C AD KD QD 7D,9,0.16,9.23,False,False
89,south,BS KS AH KH 5H 3H KC QC 4C 3C JD 8D 4D,14,0.0,9.23,False,False
89,west,AS QS TS 8S 7S 5S JH 6H 4H AC TC 9C 9D,9,0.04,9.15,False,False
90,north,BS LS 7S 4S 9H 8H 3H AC QC KD 9D 7D 6D,17,0.0,9.62,False,False
90,east,DS AS KS 6S AH 7H 6H JC 7C 5C QD 5D 4D,10,0.03,9.15,False,False
90,south,JS 9S 8S 5S 3S QH 4H KC TC 8C 3C AD 8D,6,0.6,8.31,False,True
90,west,QS TS KH JH TH 5H 9C 6C 4C 2C JD TD 3D,4,0.7,8.15,False,True
91,north,LS KS 8S 7S 5S TH 9H 8H 7H 3H AC 3C QD,11,0.13,8.85,False,False
91,east,4S QH JH 6H KC JC TC 5C AD 9D 8D 7D 4D,3,0.8,8.77,False,True
91,south,AS JS TS 6S 3S AH KH 8C JD TD 6D 5D 3D,10,0.34,8.77,False,False
91,west,BS DS QS 9S 5H 4H QC 9C 7C 6C 4C 2C KD,8,0.0,8.85,False,False
92,north,LS DS 9S QH 6H KC 8C 3C AD JD TD 8D 6D,8,0.16,10.08,False,False
92,east,AS 8S 7S 6S 5S 4S AC TC 7C 6C 5C QD 9D,3,0.14,8.23,False,False
92,south,KS QS 3S AH KH JH TH 9H 5H JC 2C KD 4D,7,0.19,9.23,False,False
92,west,BS JS TS 8H 7H 4H 3H QC 9C 4C 7D 5D 3D,7,0.0,7.69,False,False
93,north,QS TS KH JH 9H 6H 4H QC JC TC 7C 5C 5D,3,0.56,8.85,False,True
93,east,AS KS JS 8S 6S 3S QH 5H 3H KC 4C 8D 7D,9,0.0,8.23,False,False
93,south,LS DS 9S 7S AH 8H 7H 9C 8C 3C JD 6D 4D,9,0.16,9.0,False,False
93,west,BS 5S 4S TH AC 6C 2C AD KD QD TD 9D 3D,10,0.0,9.15,False,False
94,north,LS DS 5S AH KH QH 7H 3H KC 9C 8C 4C 5D,7,0.21,9.54,False,False
94,east,BS JS 9S 8S 6S 3S JH 8H TC 3C KD 7D 4D,9,0.0,8.46,False,False
94,south,AS TS 4S TH 9H 6H JC 7C 6C 5C AD 8D 3D,7,0.56,8.23,False,True
94,west,KS QS 7S 5H 4H AC QC 2C QD JD TD 9D 6D,9,0.19,9.0,False,False
95,north,BS AS QS 8S 4S KH QH 9H 5H 4H 3H AC 3D,15,0.0,9.08,False,False
95,east,JS TS 7S 5S 8H TC 9C 6C KD TD 8D 7D 5D,0,0.6,8.38,False,True
95,south,LS DS KS 9S 6S 3S TH 7C 5C 3C 2C JD 9D,7,0.05,8.38,False,False
95,west,AH JH 7H 6H KC QC JC 8C 4C AD QD 6D 4D,4,0.96,9.38,True,True
96,north,BS LS TS 9S 7S 5S TH AC 9C 5C 4C JD 5D,13,0.0,9.38,False,False
96,east,DS JS 4S JH 8H 7H 3H 7C 2C AD QD 8D 7D,2,0.8,8.38,False,True
96,south,AS 8S KH 9H 6H 4H JC TC 6C 3C KD 6D 4D,8,0.56,8.23,False,True
96,west,KS QS 6S 3S AH QH 5H KC QC 8C TD 9D 3D,13,0.14,9.23,False,False
97,north,LS DS AH TH 9H 8H 7H 5H 4H TC 9C AD TD,9,0.16,10.08,False,False
97,east,KS QS 5S 3S 6H 3H 5C 4C 2C JD 9D 6D 5D,4,0.25,6.46,False,True
97,south,BS AS 9S 8S 7S 4S KH QH JH AC 6C 3C KD,17,0.0,10.08,False,False
97,west,JS TS 6S KC QC JC 8C 7C QD 8D 7D 4D 3D,0,0.8,8.62,False,True
98,north,9S 7S 9H 4H AC QC JC 9C 6C QD JD 6D 5D,0,0.64,8.85,False,True
98,east,KS QS TS 8S 4S 3S 8H 3H 4C KD TD 9D 4D,6,0.01,7.77,False,False
98,south,DS 6S 5S AH QH JH TH 7H 6H 5H KC 8C 3C,10,0.64,8.85,False,True
98,west,BS LS AS JS KH TC 7C 5C 2C AD 8D 7D 3D,16,0.0,9.77,False,False
99,north,DS AS QS JS TS 3S 4H 8C 4C 2C JD 9D 3D,5,0.01,8.15,False,False
99,east,LS 9S 6H KC QC JC TC 9C 7C 6C AD KD QD,13,0.16,10.62,False,False
99,south,BS KS 7S 6S 5S QH JH TH 9H 5H 5C TD 5D,8,0.0,8.85,False,False
99,west,8S 4S AH KH 8H 7H 3H AC 3C 8D 7D 6D 4D,4,0.8,7.62,False,True
100,north,KS QS JS 4S KH 9H 7H QC 6C 3C 2C 9D 4D,7,0.01,8.08,False,False
100,east,9S AH 8H 3H KC JC 8C 7C 4C AD 8D 7D 5D,6,1.0,8.54,False,True
100,south,BS LS AS TS 7S QH TH 4H AC TC KD TD 6D,22,0.0,11.0,False,False
100,west,DS 8S 6S 5S 3S JH 6H 5H 9C 5C QD JD 3D,1,0.6,7.62,False,True
101,north,QS TS 5S AH JH 8H 6H 5H 4H 8C 6C JD 6D,2,0.7,8.15,False,True
101,east,BS AS 7S 6S 3S QH TC 5C 3C AD 9D 8D 7D,11,0.0,8.85,False,False
101,south,LS DS 9S 8S KH TH 9H 3H AC 4C QD TD 3D,12,0.16,9.69,False,False
101,west,KS JS 4S 7H KC QC JC 9C 7C 2C KD 5D 4D,5,0.36,8.54,False,True
102,north,BS KS JS 7S 5S 6H 4H 3H QC TC QD 8D 4D,9,0.0,8.62,False,False
102,east,LS DS AS AH 8H 7H KC 8C 7C 6C 2C KD 9D,15,0.11,10.15,False,False
102,south,QS TS 8S 3S KH JH 9H JC 9C 5C 3C 7D 3D,5,0.53,8.0,False,True
102,west,9S 6S 4S QH TH 5H AC 4C AD JD TD 6D 5D,5,0.8,8.46,False,True
103,north,AS JS TS 8S 6S 3S KH 6H TC KD JD 9D 3D,8,0.11,9.0,False,False
103,east,LS DS QS 4S 7H JC 8C 7C 4C AD QD TD 5D,9,0.14,9.62,False,False
103,south,BS KS 5S AH 9H 5H 3H AC 9C 6C 2C 8D 6D,12,0.0,8.54,False,False
103,west,9S 7S QH JH TH 8H 4H KC QC 5C 3C 7D 4D,2,0.8,8.08,False,True
104,north,TS 4S KH QH 5H 4H KC QC TC 9C 2C AD TD,6,0.64,9.08,False,True
104,east,7S 5S 3S JH 8H 6H 3H AC 7C 3C QD 7D 6D,5,0.96,7.08,False,True
104,south,BS DS AS KS QS 8S 6S TH 7H 8C 6C 5C KD,13,0.0,10.31,False,False
104,west,LS JS 9S AH 9H JC 4C JD 9D 8D 5D 4D 3D,9,0.21,8.77,False,False
105,north,BS AS 5S 4S 3S KH QC 6C JD TD 9D 8D 7D,9,0.0,9.15,False,False
105,east,DS KS 9S 8S TH 6H 5H 4H AC 8C 7C 5D 3D,6,0.49,8.23,False,True
105,south,LS 7S 6S AH 7H 3H JC 5C 2C KD QD 6D 4D,11,0.26,8.15,False,False
105,west,QS JS TS QH JH 9H 8H KC TC 9C 4C 3C AD,6,0.0,9.69,False,False
106,north,BS TS 8S 9H 8H 7H 3H 6C 3C KD 7D 4D 3D,8,0.0,7.54,False,False
106,east,LS AS QS 9S 6S JH 9C 5C 4C 2C AD 9D 6D,14,0.04,9.0,False,False
106,south,4S 3S AH KH QH 6H 4H QC TC 7C QD 8D 5D,2,0.8,8.46,False,True
106,west,DS KS JS 7S 5S TH 5H AC KC JC 8C JD TD,6,0.16,10.23,False,False
107,north,BS LS 8S 4S 3S AH KC QC TC 9C 6C 3C 7D,15,0.0,9.38,False,False
107,east,DS AS TS 9S KH JH 7H 5H 8C 5C 4C AD 6D,9,0.34,9.31,False,False
107,south,QS JS 5S TH 9H 6H 4H 2C KD QD 8D 4D 3D,2,0.39,7.62,False,True
107,west,KS 7S 6S QH 8H 3H AC JC 7C JD TD 9D 5D,7,0.52,8.92,False,True
108,north,AS KS TS 7S 4S 3S JH 9H 5H 5C AD TD 4D,9,0.01,8.38,False,False
108,east,DS JS 9S AH TH 8H 7H JC 3C QD 9D 7D 3D,2,0.64,9.15,False,True
108,south,6S 5S KH 6H 3H KC QC 9C 8C 6C 4C KD JD,6,0.8,8.38,False,True
108,west,BS LS QS 8S QH 4H AC TC 7C 2C 8D 6D 5D,15,0.0,9.31,False,False
109,north,DS JS 8H 5H 4H 8C 4C 3C KD QD JD 7D 6D,0,0.8,8.23,False,True
109,east,BS LS 9S 6S 5S 4S AH KH QH TH 7H 5C 9D,11,0.0,9.77,False,False
109,south,AS 7S 6H 3H AC QC 9C 7C 2C TD 8D 4D 3D,3,0.56,7.62,False,True
109,west,KS QS TS 8S 3S JH 9H KC JC TC 6C AD 5D,10,0.03,9.62,False,False
110,north,QS TS 8S 6S 6H QC JC TC 5C 4C AD 8D 6D,6,0.53,8.62,False,True
110,east,BS AS JS 4S AH QH 7H 3H 8C 7C 2C KD TD,14,0.0,9.38,False,False
110,south,LS 9S TH 9H 5H 4H AC 3C QD 7D 5D 4D 3D,9,0.26,7.77,False,False
110,west,DS KS 7S 5S 3S KH JH 8H KC 9C 6C JD 9D,8,0.39,9.46,False,False
111,north,9S KH TH 7H 3H AC KC 8C 4C 3C KD QD 6D,6,0.8,8.85,False,True
111,east,BS KS QS 5S 3S AH QH 4H TC 7C 7D 5D 3D,15,0.0,8.62,False,False
111,south,8S 7S 4S JH 9H 6H JC 9C 5C JD TD 9D 4D,0,0.8,8.0,False,True
111,west,LS DS AS JS TS 6S 8H 5H QC 6C 2C AD 8D,13,0.03,9.77,False,False
112,north,5S 3S TH 6H 4H KC QC 8C 7C 5C 4C 9D 5D,0,0.96,7.0,False,True
112,east,BS DS QS 8S QH JH 5H 6C 3C KD 8D 7D 4D,11,0.0,9.31,False,False
112,south,KS TS 9S 7S 6S AH 9H 7H 3H TC JD 6D 3D,4,0.49,8.31,False,True
112,west,LS AS JS 4S KH 8H AC JC 9C 2C AD QD TD,18,0.08,10.62,False,False
113,north,DS QS JS 8S 5S KH JH 8C 5C KD JD TD 4D,7,0.23,9.69,False,False
113,east,LS KS AH 8H 5H 4H AC JC TC 6C QD 6D 5D,12,0.17,9.54,False,False
113,south,BS AS 9S 7S 6S 3S TH 7H 3H QC 7C 9D 3D,9,0.0,8.23,False,False
113,west,TS 4S QH 9H 6H KC 9C 4C 3C 2C AD 8D 7D,5,0.8,7.77,False,True
114,north,BS AS 9S AH QH 6H 3H KC QC 8C KD 8D 3D,18,0.0,10.15,False,False
114,east,TS 3S KH 9H 8H 4H AC TC 9C 5C 4C TD 9D,2,0.8,8.31,False,True
114,south,DS KS QS JS 8S 7S JH 5H 6C AD QD 7D 6D,6,0.0,9.77,False,False
114,west,LS 6S 5S 4S TH 7H JC 7C 3C 2C JD 5D 4D,5,0.24,7.0,False,False
115,north,AS KS 9S JH 8H 5H JC 9C 7C KD 9D 6D 3D,7,0.04,9.08,False,False
115,east,DS JS 8S 6S 7H 3H TC 5C QD JD TD 8D 4D,0,0.6,8.46,False,True
115,south,BS LS QS 5S 3S KH 9H 6H 4H AC 4C 7D 5D,19,0.0,8.85,False,False
115,west,TS 7S 4S AH QH TH KC QC 8C 6C 3C 2C AD,9,0.0,8.85,False,False
116,north,JS TS 8S 7S 5S 4S TH 5H 3H 9C 7C 4C TD,0,0.24,7.15,False,True
116,east,KH QH 9H 8H 6H 4H 5C AD JD 9D 7D 6D 5D,0,1,8.38,True,True
116,south,DS AS QS 3S AC KC QC 8C 6C 2C KD 8D 4D,8,0.12,9.54,False,False
116,west,BS LS KS 9S 6S AH JH 7H JC TC 3C QD 3D,17,0.0,10.15,False,False
117,north,AS 8S 6S JH 8H AC 9C 8C KD 9D 8D 7D 6D,7,0.45,9.31,False,True
117,east,KS TS 9S 4S AH 7H 4H 3H KC TC 7C 5C 4C,4,0.49,7.92,False,True
117,south,LS 7S 5S KH 9H 6H 5H 6C 3C 2C QD TD 5D,8,0.26,7.62,False,False
117,west,BS DS QS JS 3S QH TH QC JC AD JD 4D 3D,10,0.0,10.38,False,False
118,north,LS JS 6S KH JH 9H 4H AC KC 9C 4C 2C 5D,7,0.21,9.0,False,False
118,east,AS KS 9S 8S 5S AH QC 8C 6C QD 8D 7D 4D,10,0.0,9.23,False,False
118,south,BS DS QS TS 7S 4S 6H 3H 7C 3C TD 9D 3D,8,0.0,8.15,False,False
118,west,3S QH TH 8H 7H 5H JC TC 5C AD KD JD 6D,4,0.8,8.85,False,True
119,north,DS AH KH 7H 6H 3H 9C 3C 2C TD 8D 6D 4D,0,1.0,7.69,False,True
119,east,QS 9S 6S JH 9H 8H 4H 7C AD QD 9D 5D 3D,2,0.7,8.38,False,True
119,south,BS KS 8S 4S TH AC KC QC JC TC 6C KD JD,11,0.0,10.92,False,False
119,west,LS AS JS TS 7S 5S 3S QH 5H 8C 5C 4C 7D,8,0.05,8.23,False,False
120,north,8S 6S 5S AH TH 6H 4H KC 9C 3C 2C JD 3D,4,0.96,7.23,False,True
120,east,DS AS KS QS TS 9S 4S 3S QC 6C 5C 8D 6D,8,0.0,9.0,False,False
120,south,BS LS JS 7S 3H JC TC 8C AD TD 9D 5D 4D,11,0.0,9.62,False,False
120,west,KH QH JH 9H 8H 7H 5H AC 7C 4C KD QD 7D,8,0.96,9.38,True,True
121,north,8S 6S 5S KH 6H JC 6C 3C 2C 9D 6D 5D 3D,3,1,6.38,False,True
121,east,BS LS DS AS 3S 7H 4H TC 9C 5C QD JD TD,15,0.0,10.23,False,False
121,south,QS JS TS 7S QH TH 9H 8H AC 7C 4C 7D 4D,6,0.05,8.85,False,False
121,west,KS 9S 4S AH JH 5H 3H KC QC 8C AD KD 8D,15,0.39,9.77,False,False
122,north,KS TS 9S 9H 4H KC QC TC 8C 7C 5C 8D 3D,2,0.65,8.54,False,True
122,east,AS QS AH QH JH AC JC 9C 6C AD TD 7D 6D,14,0.12,10.77,False,False
122,south,LS DS 8S 7S 3S TH 8H 5H 3H 3C 2C KD 9D,8,0.2,7.85,False,False
122,west,BS JS 6S 5S 4S KH 7H 6H 4C QD JD 5D 4D,9,0.0,8.08,False,False
123,north,DS 9S 8S 7S 5S KH TH 8H 7H QC 7C 8D 3D,2,0.6,8.62,False,True
123,east,BS QS TS 6S 3S AH JC TC 8C 6C 5C 7D 5D,12,0.0,8.77,False,False
123,south,LS AS QH JH 9H 6H 5H 3H KC 9C 2C QD JD,11,0.15,9.46,False,False
123,west,KS JS 4S 4H AC 4C 3C AD KD TD 9D 6D 4D,6,0.36,8.38,False,True
124,north,LS QS JS 9S 9H 3H KC QC 5C 2C AD KD 4D,16,0.02,9.46,False,False
124,east,DS TS 8S 4S KH JH 5H TC 4C 3C JD 7D 3D,3,0.6,8.0,False,True
124,south,BS KS 6S 5S 3S AH TH 8H 7H 6C QD TD 6D,11,0.0,9.0,False,False
124,west,AS 7S QH 6H 4H AC JC 9C 8C 7C 9D 8D 5D,4,0.45,8.77,False,True
125,north,JS 8S 4S KH TH 9H 5H 3H QC 9C 6C 2C 9D,0,0.8,7.77,False,True
125,east,LS DS 6H 4H JC TC 8C 7C 4C AD 7D 5D 4D,7,0.26,8.54,False,False
125,south,BS KS QS TS 6S AH 7H 5C KD QD JD 8D 3D,14,0.0,10.08,False,False
125,west,AS 9S 7S 5S 3S QH JH 8H AC KC 3C TD 6D,11,0.34,8.85,False,False
126,north,AS 9S 4S 8H 7H TC 7C 4C 2C AD JD 9D 6D,5,0.56,8.08,False,True
126,east,LS 6S 5S AH KH QH 5H 4H KC 8C 3C KD TD,11,0.21,9.38,False,False
126,south,BS TS 7S 3S TH 9H 6H 3H AC QC JC 5D 4D,11,0.0,8.54,False,False
126,west,DS KS QS JS 8S JH 9C 6C 5C QD 8D 7D 3D,4,0.01,9.23,False,False
127,north,DS 6S 4S AH QH TH KC QC 8C 4C JD 8D 3D,7,0.64,9.23,False,True
127,east,LS QS 9S 8S 7S AC 9C 7C 2C QD 7D 5D 4D,9,0.17,8.62,False,False
127,south,BS 5S 3S 5H 3H JC TC 6C 5C 3C KD TD 6D,9,0.0,7.46,False,False
127,west,AS KS JS TS KH JH 9H 8H 7H 6H 4H AD 9D,9,0.0,9.92,False,False
128,north,BS KS TS 8S 6S TH 9H 8H 3H QC 8C 2C 9D,9,0.0,8.85,False,False
128,east,LS AH JH 7H JC 9C 6C TD 8D 7D 6D 5D 4D,7,0.26,8.77,False,False
128,south,DS AS QS 4S KH 6H 4H AC TC 5C 3C AD KD,17,0.09,9.77,False,False
128,west,JS 9S 7S 5S 3S QH 5H KC 7C 4C QD JD 3D,4,0.6,7.85,False,True
129,north,LS AS QS 5S JH 4H 6C 4C 3C 2C 9D 8D 3D,10,0.06,7.46,False,False
129,east,BS TS 4S AH TH 9H 3H JC TC 9C 5C 6D 5D,8,0.0,8.69,False,False
129,south,DS 9S 7S 3S KH 8H 7H AD KD QD TD 7D 4D,3,0.48,9.38,False,True
129,west,KS JS 8S 6S QH 6H 5H AC KC QC 8C 7C JD,3,0.21,9.69,False,True
130,north,6S 5S 4S KH 9H 5H 4H 3H TC 4C 2C TD 5D,0,1,6.15,False,True
130,east,9S KC JC 8C 5C 3C AD KD JD 9D 7D 4D 3D,0,1.0,8.46,False,True
130,south,BS LS AS KS JS TS 7S JH 6H 9C 6C QD 6D,16,0.0,10.62,False,False
130,west,DS QS 8S 3S AH QH TH 8H 7H AC QC 7C 8D,7,0.32,10.0,False,False
131,north,LS JS 8S 5S TH 7H KC 8C 7C 6C TD 9D 3D,7,0.16,8.69,False,False
131,east,DS TS 9S 7S 6S KH 6H 9C 5C KD QD 8D 4D,5,0.48,9.0,False,True
131,south,AS 3S AH 8H 4H QC JC TC 4C 3C 2C JD 5D,7,0.56,7.77,False,True
131,west,BS KS QS 4S QH JH 9H 5H 3H AC AD 7D 6D,18,0.0,9.77,False,False
132,north,DS AS 9S 7S AH KH KC QC 7C 4C KD 5D 4D,15,0.25,10.0,False,False
132,east,8S 9H 8H 7H 4H TC 8C 3C 2C AD QD 8D 6D,2,1.0,7.62,False,True
132,south,KS 6S 4S JH TH 5H 3H AC 9C 6C 5C 9D 3D,4,0.78,7.54,False,True
132,west,BS LS QS JS TS 5S 3S QH 6H JC JD TD 7D,13,0.0,10.08,False,False
133,north,BS TS 3S AH KH JH 6H KD JD 9D 6D 5D 3D,10,0.0,9.31,False,False
133,east,LS QS 6S 5S 4S 9H 5H AC 7C 5C AD 8D 7D,15,0.17,8.62,False,False
133,south,KS JS 9S 7S TH 7H 3H JC 6C 4C 3C 2C TD,2,0.32,7.38,False,True
